gene,name_disease,category_cleaned,scr_sum,rusp,scr_babydetectv2,scr_babyscreen,scr_babyseq2,scr_beginngs,scr_chenetal,scr_earlycheck,scr_firststeps,scr_generation,scr_gnstar,scr_guardian,scr_jianetal,scr_leeetal,scr_luoetal,scr_neoexome,scr_neoseq,scr_nests,scr_newbornsinsa,scr_puglia,scr_wangetal,scr_foresite,scr_fulgent,scr_igenomix,scr_mendelics,scr_nurture,scr_perkinelmer,scr_sema,inheritance_babyseq2,penetrance_babyseq2,age_onset_asqm_standard,severity_asqm,likelihood_asqm,efficacy_asqm,acceptability_asqm,knowledge_asqm,yespct_goldetal,prevalence_100k_goldetaldet,orthogonal_test_goldetaldet
SMAD2,"Loeys-Dietz syndrome 6, MIM# 619656",Cardiovascular,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
PLEKHM1,"Osteopetrosis, autosomal recessive 6",Endocrinology,2,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
BCHE,"Butyrylcholinesterase deficiency, MIM#	617936",Medical Genetics,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,Variable,0,0,3,3,3,,,missing
SLC4A4,SLC4A4 associated proximal renal tubular acidosis,Nephrology,2,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,missing,0,0,0,0,0,1,Rare; < 0.1,Y
GFM1,Combined oxidative phosphorylation deficiency 1,Metabolism,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
SLITRK6,Deafness and myopia MIM#221200,ENT,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,Infant,1,3,3,3,2,,,missing
FTL,Neuroferritinopathy,Neurology,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
DNAAF2,Primary ciliary dyskinesia,Pulmonology,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Birth,1,3,2,2,2,,,missing
IER3IP1,"Microcephaly, epilepsy, and diabetes syndrome-1",Neurology,2,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
BLOC1S6,Hermansky-pudlak syndrome 9,Pulmonology,2,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,Variable,0,3,3,3,0,,,missing
ABCA3,"Surfactant metabolism dysfunction, pulmonary, 3",Pulmonology,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),Birth,3,3,1,1,3,,,missing
BBS2,Bardet-Biedl syndrome,Medical Genetics,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
GUCY2D,Leber congenital amaurosis 1,Ophthalmology,2,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
SPG11,Spastic paraplegia,Neurology,2,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,missing,0,0,0,0,0,,,missing
SOX3,X-linked panhypopituitarism,Endocrinology,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,missing,0,0,0,0,0,1,,Y
HMBS,Acute intermittent porphyria,Hematology,2,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,missing,0,0,0,0,0,0,1.4,Y
SUCLG1,Mitochondrial DNA depletion syndrome 9 (encephalomyopathic type with methylmalonic aciduria),Metabolism,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),Infant,3,3,0,0,1,,,missing
INVS,Nephronophthisis 2,Nephrology,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
FLNA,Otopalatodigital spectrum disorder,ENT,2,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,XLR,HIGH (A),missing,0,0,0,0,0,,,missing
JAK2,Polycythemia Vera;;Pv;;Polycythemia Rubra Vera; Prv,Hematology,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MT-TH,"MELAS
(Myopathy, Encephalopathy
, Lactic Acidosis, and Stroke-like episodes)",Metabolism,2,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,missing,0,0,0,0,0,0,<0.02,Y
FHL1,Emery-Dreifuss muscular dystrophy,Neurology,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,XLR,HIGH (A),missing,0,0,0,0,0,,,missing
FRAS1,Fraser syndrome,Medical Genetics,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
AIFM1,Cowchock syndrome,Neurology,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,XLR,HIGH (A),Childhood,1,3,1,3,1,,,missing
TNNC1,"Cardiomyopathy, dilated",Cardiovascular,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AD,MODERATE (B),Variable,2,3,2,3,2,,,missing
KCNJ10,SESAME syndrome,Endocrinology,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Neonatal,1,3,2,3,2,,,missing
PEX26,Zellweger syndrome,Metabolism,2,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
TRAPPC2,Spondyloepiphyseal dysplasia tarda,Orthopedics,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,XLR,HIGH (A),missing,0,0,0,0,0,,,missing
SPAG1,Primary ciliary dyskinesia 28,Pulmonology,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Birth,1,3,2,2,2,,,missing
COL5A2,Ehlers-Danlos syndrome,Cardiovascular,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
ACVR1,Fibrodysplasia ossificans progressiva,Orthopedics,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
SDHAF2,Hereditary Paraganglioma-Pheochromocytoma Syndromes,Oncology,2,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,AD,MODERATE (B),Adolescent/Adult,1,3,2,2,0,,,missing
MESD,"Osteogenesis imperfecta, type XX, MIM#	618644",Endocrinology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
ANK2,Long QT syndrome,Cardiovascular,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (A),Variable,2,2,2,2,2,,,missing
ELP1,"Dysautonomia, familial",Neurology,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),Birth,2,3,1,3,1,,,missing
DNAAF5,Primary ciliary dyskinesia,Pulmonology,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Birth,1,3,2,2,1,,,missing
CCDC65,Primary ciliary dyskinesia 27,Dermatology,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Neonatal,1,3,2,2,1,,,missing
NHP2,Dyskeratosis congenita,Oncology,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
SLC35C1,Congenital disorder of glycosylation 2c,Metabolism,2,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,missing,0,0,0,0,0,,,missing
GYG1,Glycogen storage disease XV,Metabolism,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
DNAAF3,Primary ciliary dyskinesia,Pulmonology,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Birth,1,3,2,2,1,,,missing
PIGA,PIGA-CDG,Metabolism,2,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,missing,0,0,0,0,0,0,<1,Y
CRYAB,Myofibrillar myopathy,Neurology,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AD,HIGH (A),Adolescent/Adult,2,0,2,3,0,,,missing
AGPAT2,Congenital generalized lipodystrophy type 1,Endocrinology,2,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,missing,0,0,0,0,0,0,.023,Y
CLPB,"3-methylglutaconic aciduria, type VII, with cataracts, neurologic involvement and neutropenia",Metabolism,2,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,missing,0,0,0,0,0,,,missing
HPS6,Hermansky-Pudlak syndrome 6,Pulmonology,2,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,Birth,0,3,3,3,1,,,missing
THAP11,Methylmalonic Acidemia and Homocysteinemia cblX,Metabolism,2,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,missing,0,0,0,0,0,,,missing
SPAST,Spastic paraplegia,Neurology,2,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,missing,0,0,0,0,0,,,missing
MLH1,Lynch Syndrome/(CMMRD  if biallelic),Oncology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,Childhood,2,3,1,2,1,0,51.4,N
TBX5,Holt-Oram syndrome,Cardiovascular,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
CLCNKA,"Bartter Syndrome, Type 4B, Neonatal, With Sensorineural Deafness",Nephrology,2,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,missing,0,0,0,0,0,,,missing
FZD4,"Exudative Vitreoretinopathy 1; Evr1;;Exudative Vitreoretinopathy, Familial, Autosomal Dominant;;Fevr, Autosomal Dominant;;Criswick-Schepens Syndromeretinopathy Of Prematurity, Included; Rop, Included",Ophthalmology,2,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
TMEM67,Meckel syndrome,Medical Genetics,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
ARX,"Lissencephaly, X-linked 2",Neurology,2,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,XLR,HIGH (A),missing,0,0,0,0,0,,,missing
TFR2,"Hemochromatosis, type 3",Hematology,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,Adolescent/Adult,1,3,3,3,2,0,,Y
TTR,Transthyretin associated hereditary amyloidosis,Cardiovascular,2,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,AD,HIGH (A),missing,0,0,0,0,0,0,1,Y
MAP2K1,Cardiofaciocutaneous syndrome,Cardiovascular,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
TGFB2,"Loeys-Dietz syndrome 4, MIM#	614816",Cardiovascular,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,Adolescent/Adult,2,3,2,3,1,,,missing
NEFL,Charcot-Marie-Tooth disease,Neurology,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
KDSR,Erythrokeratodermia variabilis et progressiva 4,Immunology,2,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,0,unk,N
ITGB4,"Epidermolysis bullosa, junctional, with pyloric atresia",Medical Genetics,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AR,HIGH (A),Birth,2,3,1,2,1,,,missing
GP9,"Bernard-Soulier syndrome, type C",Hematology,2,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,Variable,0,3,3,3,2,,,missing
ACOX2,Congenital bile acid synthesis defect 6,Metabolism,2,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,missing,0,0,0,0,0,,,missing
PEX2,Zellweger syndrome,Metabolism,2,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
CC2D2A,Joubert syndrome,Medical Genetics,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
GDAP1,Charcot-Marie-Tooth disease,Neurology,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
JUP,Naxos disease,Cardiovascular,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),Variable,3,2,2,2,3,,,missing
MPV17,"Mitochondrial DNA depletion syndrome, hepatic",Metabolism,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
SDHC,Hereditary Paraganglioma-Pheochromocytoma Syndromes,Oncology,2,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,AD,MODERATE (A),Adolescent/Adult,1,3,2,2,1,,,missing
DRC1,Primary ciliary dyskinesia 21,Dermatology,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Birth,1,3,2,2,1,,,missing
TAP2,MHC class I deficiency,Immunology,2,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,missing,0,0,0,0,0,,,missing
KAT6B,Genitopatellar syndrome,Endocrinology,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
EVC2,Ellis-van Creveld syndrome,Medical Genetics,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
BMP1,"Osteogenesis imperfecta, type XIII , MIM#614856",Endocrinology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
MYO5A,Griscelli syndrome,Immunology,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
POLR1D,Treacher Collins syndrome 2,Medical Genetics,2,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,Neonatal,1,3,2,3,1,,,missing
SLC13A5,Early infantile epileptic encephalopathy 25,Neurology,2,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,0,,Y
SLC24A5,Thyroid Dyshormonogenesis 6; Tdh6,Endocrinology,2,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
RBCK1,Polyglucosan Body Myopathy 1 With Or Without Immunodeficiency; Pgbm1,Neurology,2,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
KIF1B,Charcot-Marie-Tooth disease,Neurology,2,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
CP,Aceruloplasmin emia,Metabolism,2,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,AR,HIGH (A),Adolescent/Adult,1,3,2,3,1,1,.05,Y
KDM6A,Kabuki syndrome 2,Medical Genetics,2,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,XLD,HIGH (A),missing,0,0,0,0,0,,,missing
GATA3,"Hypoparathyroidism, sensorineural deafness, and renal dysplasia, MIM# 146255",Endocrinology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,Variable,1,3,3,3,2,,,missing
TSPAN12,Exudative Vitreoretinopathy 5; Evr5,Ophthalmology,2,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
HAL,Histidinemia,Metabolism,2,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
KCNJ5,"Familial hyperaldosteronism, Type III",Endocrinology,2,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,Childhood,2,3,3,2,1,1,,Y
PLCE1,Nephrotic syndrome,Nephrology,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
HYDIN,Primary ciliary dyskinesia,Pulmonology,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Birth,1,3,2,2,1,,,missing
SFTPB,"Surfactant metabolism dysfunction, pulmonary",Pulmonology,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),Birth,3,3,1,1,2,,,missing
TFAP2B,Char syndrome,Cardiovascular,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
SMPX,"Deafness, X-linked",ENT,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,XLR,HIGH (A),Childhood,1,3,3,3,1,,,missing
PEX10,Zellweger syndrome,Metabolism,2,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
CLN6,"Ceroid lipofuscinosis, neuronal, 6",Neurology,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),Childhood,2,3,0,0,2,,,missing
POLH,Xeroderma pigmentosum,Oncology,2,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
APTX,"Ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia",Neurology,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),Childhood,1,3,1,3,1,,,missing
IL21,Common variable immune deficiency 11,Immunology,2,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,missing,0,0,0,0,0,1,.4,Y
PTH1R,Metaphyseal chondrodysplasia,Endocrinology,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
CAV3,Caveolinopathy,Neurology,2,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,AD,HIGH (A),Childhood,3,0,2,2,0,,,missing
COL5A1,"Ehlers-Danlos syndrome, type I",Cardiovascular,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
CLN8,"Ceroid lipofuscinosis, neuronal, 8",Neurology,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),Childhood,2,3,0,0,2,,,missing
NUDT15,Purine drug toxicity,Medical Genetics,2,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
DNAAF4,Primary ciliary dyskinesia 25,Dermatology,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Infant,1,3,2,2,1,,,missing
TBC1D24,"Deafness, onychodystrophy, osteodystrophy, mental retardation, and seizures syndrome",Neurology,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AR,HIGH (A),Birth,1,3,3,3,1,,,missing
SMN2,Modifier of spinal muscular atrophy type III,Neurology,2,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,missing,0,0,0,0,0,,,missing
DYSF,Miyoshi muscular dystrophy 1,Neurology,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
CTH,Cystathioninuria,Metabolism,2,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,missing,0,0,0,0,0,,,missing
ABCC2,Dubin-Johnson syndrome,Metabolism,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
IFNGR2,Immunodeficiency 27A,Immunology,2,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,missing,0,0,0,0,0,1,ultrarare,Y
DES,"Myopathy, myofibrillar",Neurology,2,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,AD,HIGH (A),Variable,2,3,2,3,2,,,missing
ACTN4,"Glomerulosclerosis, focal segmental, 1",Nephrology,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
CCDC103,Primary ciliary dyskinesia,Pulmonology,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Birth,1,3,2,2,2,,,missing
S1PR2,"Deafness, autosomal recessive 68, MIM# 610419",ENT,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,Infant,1,3,3,3,1,,,missing
CLCN1,Myotonia congenita,Neurology,2,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,missing,0,0,0,0,0,0,1.225,Y
F5,Risk for deep vein thrombosis,Hematology,2,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,Infant,1,3,3,3,2,,,missing
GREB1L,"Deafness, autosomal dominant 80	MIM#619274",ENT,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
SERPINH1,"Osteogenesis imperfecta, type X, MIM#	613848",Endocrinology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
HSPB8,"Charcot-Marie-Tooth disease, axonal, type 2L",Neurology,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
NEU1,Sialidosis ,Metabolism,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),Infant,3,3,0,0,1,,,missing
EXT2,"Exostoses, multiple, type 2",Orthopedics,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
IL1RN,Interleukin 1 receptor antagonist deficiency,Immunology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,0,ultrarare,N
GJA1,Oculodentodigital dysplasia,Medical Genetics,2,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
MCM4,Immunodeficiency 54,Immunology,2,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,0,unk,Y
RPGRIP1L,Meckel syndrome,Medical Genetics,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
RPL31,RPL31 associated Diamond-Blackfan anemia,Hematology,2,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,Infant,1,3,2,3,0,1,.75,Y
ERCC3,Xeroderma pigmentosum,Oncology,2,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
BLOC1S3,Hermansky-Pudlak syndrome 8,Pulmonology,2,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,Variable,0,3,3,3,0,,,missing
APRT,Adenine phosphoribosylt ransferase deficiency,Metabolism,2,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,missing,0,0,0,0,0,1,2,Y
TRH,Thyrotropin-releasing hormone deficiency,Endocrinology,2,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,missing,0,0,0,0,0,,,missing
GDF1,Congenital heart defects,Cardiovascular,2,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
PEX6,Zellweger syndrome,Metabolism,2,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,AR,HIGH (A),Neonatal,2,3,0,0,2,,,missing
CTC1,Coats plus syndrome,Neurology,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
PPM1K,Maple syrup urine disease,Metabolism,2,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,missing,0,0,0,0,0,,,missing
NHLRC1,Myoclonic epilepsy of Lafora,Neurology,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
DNASE2,"Autoinflammatory-pancytopenia syndrome, MIM# 619858",Hematology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
FXN,Friedreich ataxia,Neurology,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
RUNX1,"Platelet disorder, familial, with associated myeloid malignancy, MIM# 601399",Hematology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,Birth,2,2,1,3,2,,,missing
CDCA8,"Congenital hypothyroidism, MONDO:0018612, CDCA8-related",Endocrinology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
PEX7,Rhizomelic chondrodysplasia punctata,Neurology,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
SERPINF1,"Osteogenesis imperfecta, type VI, MIM# 613982",Endocrinology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
DDB2,Xeroderma pigmentosum,Oncology,2,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
ABCA4,Stargardt disease,Ophthalmology,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
CTSD,"Ceroid lipofuscinosis, neuronal, 10",Neurology,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),Infant,3,3,0,0,1,,,missing
DNAI2,Primary ciliary dyskinesia,Pulmonology,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,Birth,1,3,2,2,2,,,missing
MYH14,"Deafness, autosomal dominant",ENT,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AD,HIGH (A),Childhood,0,3,3,3,1,,,missing
OTULIN,OTULIN deficiency,Immunology,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,0,unk,N
ALG1,"Congenital disorder of glycosylation, type Ik",Metabolism,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
BCAT1,Hyperleucinemia-isoleucinemia or hypervalinemia,Metabolism,2,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
POLR1C,"Leukodystrophy, hypomyelinating, 11/Treacher Collins syndrome 3",Neurology,2,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,Neonatal,1,3,2,3,0,,,missing
KMT2D,Kabuki syndrome 1,Medical Genetics,2,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
SLC12A6,Agenesis of the corpus callosum with peripheral neuropathy,Neurology,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
GSDME,Hearing loss,ENT,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,AD,HIGH (A),Variable,0,3,3,3,2,,,missing
GPC3,Simpson-Golabi-Behmel syndrome,Medical Genetics,2,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,XLR,HIGH (A),missing,0,0,0,0,0,,,missing
MTM1,"Myotubular myopathy, X-linked",Neurology,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,XLR,HIGH (A),missing,0,0,0,0,0,,,missing
REEP1,Hereditary spastic paraplegia (HSP),Neurology,2,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,missing,0,0,0,0,0,,,missing
ENO3,Glycogen Storage Disease Xiii; Gsd13,Metabolism,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
LBR,Pelger-Huet anomaly,Hematology,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
NEFH,"Charcot-Marie-Tooth Disease, Axonal, Type 2Cc",Neurology,2,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
SPINK5,Netherton syndrome; Netherton syndrome 1,Immunology,2,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
