gene_official,scr_sum,rusp,scr_babydetectv2,scr_babyscreen,scr_babyseq2,scr_beginngs,scr_chenetal,scr_earlycheck,scr_firststeps,scr_generation,scr_gnstar,scr_guardian,scr_jianetal,scr_leeetal,scr_luoetal,scr_neoexome,scr_neoseq,scr_nests,scr_newbornsinsa,scr_puglia,scr_wangetal,scr_foresite,scr_fulgent,scr_igenomix,scr_nurture,scr_perkinelmer,scr_sema,inheritance,penetrance,age_onset_asqm_standard,severity,likelihood,efficacy,acceptability,knowledge,yespct,prevalence_100k,orthogonal_test
NDUFS4,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
FOXJ1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPA9,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
MED13L,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
MECOM,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,Y
IL6ST,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
PDE4D,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
ABCD3,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
RSPH3,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Birth,1,3,2,2,1,,,
SLC17A3,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
CFL2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
KISS1R,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
CRYBB1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
TFAP2A,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
ABCB7,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
SPINT2,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNKD,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
OSMR,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
MT-ND3,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
SDCCAG8,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
DCDC2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
KANSL1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
VCAN,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
ZEB2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
BLK,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Adolescent/Adult,1,3,0,0,1,,,
DGKE,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
TNFSF12,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
NOG,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
HSPG2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
CEL,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Adolescent/Adult,1,3,2,2,1,0,,Y
ABCA1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UBA1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
SMC1A,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
PCNT,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
POLG2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
HTRA1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
DNAAF6,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCO2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
UCHL1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
ALDH18A1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
LARGE1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
FANG,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMOD3,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
RNF31,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
SMAD9,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Variable,2,0,1,2,0,,,
KIF11,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHD2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
CITED2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
TH ,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
KCNE2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (A),Variable,2,1,2,2,1,,,
ITPA,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
ACTG2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),Variable,1,3,1,3,2,,,
GNB1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
PITX3,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
ARID1B,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
DAO,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
PARK7,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
BBS5,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
SGCB,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
SLC39A14,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,unk,Y
TPM2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
RNASEH2A,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,0,,Y
FBP2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
LRPPRC,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
PAX2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
FASTKD2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
GPR101,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Y
IGKC,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
ALS2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
ODAD4,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Birth,1,3,2,2,1,,,
CACNA1A,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,0,,N
BAX,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
SETBP1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
GSBS,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
ACTA1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
THPO,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
ATAD1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEP2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
GDNF,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Birth,3,0,3,2,0,,,
TNFRSF1A,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,.056,N
HRAS,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),Variable,2,3,2,2,3,,,
EPB41,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
NEB,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
L2HGDH,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
MRE11,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
GRIP1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
PLN,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (B),Adolescent/Adult,2,3,2,3,2,,,
CASK,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,XLD,HIGH (A),,,,,,,,,
NUP214,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
LRRC56,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZH2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
SLCO2A1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
ESCO2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
CYP4V2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
PUS1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
LARS2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Childhood,1,3,3,3,0,,,
AARS1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
SEMA3A,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
MEGF10,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
CBLN2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
USF1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
MT-ATP6,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
INF2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
DUOXA1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKN,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
MIR96,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Variable,1,3,3,3,1,,,
REL,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
SFTPC,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,Variable,1,3,2,2,2,1,,N
B3GLCT,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
TOP2B,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
HYCC1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
RPS15,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
WDR36,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
IRF2BP2,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,.4,Y
FAM20C,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
NPHS2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
SHH,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
RASA1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),Variable,2,2,2,3,2,,,
SLC25A4,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
CDSN,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
MC1R,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
LMOD3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
KLHL40,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
SNTA1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (B),Variable,2,0,2,2,0,,,
ACE,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
IL17RD,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
SLC1A4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDX59,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
DNAJB6,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
TREX1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,0,,Y
SMAD6,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
SUMF1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Infant,3,3,0,0,1,,,
GJA8,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
KRT6A,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
TRH,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
TAL1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
TSPEAR,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Birth,1,3,3,3,0,,,
RIPOR2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
TBX6,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
MIP,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
RCBTB1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRYBA1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
COL6A3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
VCP,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
GLI3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
TNFRSF13C,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,.4,Y
CNNM2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
TCAP,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),Adolescent/Adult,2,3,2,3,1,,,
NEUROD1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Adolescent/Adult,1,3,0,0,1,0,,Y
COQ5,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,<1,Y
ATP2A1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
GTF2I,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
GFAP,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
CYB5A,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
EIF2B5,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
MGP,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
COL6A2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
ACOX1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
OSBPL2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Adolescent/Adult,0,3,3,3,1,,,
RELA,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
BAG3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (A),Variable,2,3,2,3,2,,,
INO80,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
SERAC1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
SPG7,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
DIAPH1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Childhood,1,3,3,3,1,,,
TGFB1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
ZNF143,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEC61A1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
MCIDAS,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Birth,1,3,2,2,1,,,
ADGRG1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
SKI,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
DNM1L,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
AHI1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
DNAJC5,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Adolescent/Adult,2,3,0,0,3,,,
KIT,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
EYA4,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),Adolescent/Adult,2,0,2,3,0,,,
TNNI2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
IGHMBP2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
CALR,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
EFTUD2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
ADAR,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,0,,Y
WWTR1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
SLC52A1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,XLR,HIGH (A),,,,,,,,,
PRNP,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Adolescent/Adult,2,3,0,0,2,,,
SH3TC2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
WDR62,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
ALG8,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
IDH2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
CACNA1F,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,XLR,HIGH (A),,,,,,,,,
AMELX,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,XLD,HIGH (A),,,,,,,,,
CBL,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
PROK2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
TNNT1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
TGM5,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
AIPL1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
PRSS1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
SPATA7,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
ALOXE3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
RPL9,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKAG3,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
MYH2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
CREBBP,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
ATP13A2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
LRMDA,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
EPHX2,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
ATP1A2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
TBX20,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
MSX2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
MED12,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,XLR,HIGH (A),,,,,,,,,
ERCC6L2,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CRPPA,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
PHKG1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
RECQL4,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
CNGB3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
CALM1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,3,3,2,2,2,,,
SUFU,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,3.2,N
KIF21A,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
DECR1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
KMT2A,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
RAI1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
CRYBB2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
TFG,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
KCNA1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,0,,N
RAB3GAP1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
FOXH1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
VCL,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (A),Adolescent/Adult,2,3,2,3,1,,,
ASAH1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,Childhood,2,3,0,0,1,,,
TAP2,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF11B,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
SLC9A6,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,XLD,HIGH (A),,,,,,,,,
PLOD1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
PEX19,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
TWNK,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),Childhood,1,3,2,3,0,,,
RBM20,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,MODERATE (A),Adolescent/Adult,2,3,2,3,2,,,
MAP3K14,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,unk,Y
DNM2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AD,HIGH (A),,,,,,,,,
SLC25A32,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
DYNC2H1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
SLC35D1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
GM2A,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Infant,3,3,0,0,1,,,
PNPT1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
DGUOK,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
DGCR2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
ALG3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
HINT1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
BBS9,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
SRD5A2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
KANK2,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
CPLANE1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
SLC4A11,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
NDN,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
RAB23,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),Birth,1,3,3,2,2,,,
KLHL41,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
WDPCP,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
TCTN3,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
PEX14,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
B9D2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
KIF5A,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
BBS7,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
SLC17A5,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),Infant,3,3,0,0,2,,,
RELB,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,unk,Y
CTSK,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),Variable,0,3,2,3,2,,,
MACF1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF4,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
RNF168,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
ODAD3,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Birth,1,3,2,2,2,,,
PNKP,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,AR,HIGH (A),,,,,,,,,
